movieCd,movieNm,showTm,prdtYear,openDt,typeNm,nations,genres,directors,actors,companys,audits,w1,w2,w3,w4,tot
20175481,튤립 피버,104,2017,20171214,장편,미국|영국,멜로/로맨스|드라마,저스틴 채드윅,알리시아 비칸데르|데인 드한|크리스토프 왈츠,(주)팝엔터테인먼트,청소년관람불가,44120,50823,52757,53006,53121
20176367,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,64,2017,20171214,장편,일본,애니메이션,고로 사쿠라,조경이|이재현|이지현|윤아영|남도형,(주)이수C&E|(주)에이원엔터테인먼트,전체관람가,43047,52632,57470,58648,59375
20150976,신과함께-죄와 벌,139,2017,20171220,장편,한국,드라마|판타지,김용화,하정우|차태현|주지훈|김향기|김동욱|마동석,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,5696686,9966473,11974784,13110626,14411775
20179462,위대한 쇼맨,104,2017,20171220,장편,미국,뮤지컬|드라마,마이클 그레이시,휴 잭맨|잭 에프론,이십세기폭스코리아(주),12세이상관람가,637730,935683,1136916,1246208,1403019
20174965,극장판 포켓몬스터 너로 정했다!,97,2017,20171221,장편,일본,가족|애니메이션|어드벤처,유야마 쿠니히코,마츠모토 리카|오오타니 이쿠에,(주)이수C&E,전체관람가,327802,479905,505130,508490,509555
20176049,패터슨,118,2016,20171221,장편,미국|프랑스|독일,드라마,짐 자무쉬,아담 드라이버|골쉬프테 파라하니,그린나래미디어(주),12세이상관람가,22002,35206,43302,49685,68008
20170590,1987,129,2017,20171227,장편,한국,드라마,장준환,김윤석|하정우|유해진|김태리|박희순|이희준,씨제이이앤엠(주),15세이상관람가,2865772,4611798,6122808,6805864,7232387
20176947,원더,113,2017,20171227,장편,미국,드라마,스티븐 크보스키,제이콥 트렘블레이|줄리아 로버츠|오웬 윌슨,CGV아트하우스,전체관람가,116959,161342,188976,212657,266983
20177104,페르디난드,107,2017,20180103,장편,미국,코미디|애니메이션|어드벤처,카를로스 살다나,존 시나,이십세기폭스코리아(주),전체관람가,431600,512168,527310,532426,535434
20171909,쥬만지: 새로운 세계,118,2017,20180103,장편,미국,어드벤처|액션,제이크 캐스단,드웨인 존슨|케빈 하트|잭 블랙|카렌 길런,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,1135453,1616656,1701612,1710330,1711246
20179985,코코,126,2017,20180111,장편,미국,애니메이션,리 언크리치,가엘 가르시아 베르날|안소니 곤잘레스|벤자민 브랫|르네 빅터,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,1237333,2072884,2770181,3144631,3513114
20177602,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",90,2017,20180111,장편,일본,멜로/로맨스|애니메이션,신보 아키유키,히로세 스즈|스다 마사키|미야노 마모루,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,26455,26867,26912,26919,27083
20179286,하이큐!! 콘셉트의 싸움,88,2017,20180111,장편,일본,애니메이션,미츠나카 스스무,양정화|심규혁|성완경|구자형|류승곤|무라세 아유무|이시카와 카이토|히노 사토시|이리노 미유|하야시 이사무,(주)팝엔터테인먼트,12세이상관람가,11856,16120,18300,19513,25144
20175054,메이즈 러너: 데스 큐어,142,2017,20180117,장편,미국,스릴러|액션|SF,웨스 볼,딜런 오브라이언|토마스 생스터|카야 스코델라리오|이기홍|월튼 고긴스,이십세기폭스코리아(주),12세이상관람가,1530639,2080969,2248120,2296810,2299732
20176104,그것만이 내 세상,120,2017,20180117,장편,한국,드라마|코미디,최성현,이병헌|윤여정|박정민,씨제이이앤엠(주),12세이상관람가,1206920,2286474,2956691,3287264,3420199
20178228,다키스트 아워,125,2017,20180117,장편,영국,전쟁|드라마,조 라이트,게리 올드만|크리스틴 스콧 토마스|릴리 제임스|벤 멘델존,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,16426,20158,23155,25240,37520
20189525,젝스키스 에이틴,100,2017,20180118,장편,한국,다큐멘터리,0,은지원|이재진|김재덕|강성훈|장수원,씨제이 씨지브이(CJ CGV)(주),전체관람가,27251,35578,38608,41613,50419
20168161,1급기밀,100,2016,20180124,장편,한국,드라마,홍기선,김상경|김옥빈,(주)리틀빅픽쳐스,12세이상관람가,200090,216751,218145,218353,218795
20177473,비밥바룰라,97,2018,20180124,장편,한국,코미디,이성재,박인환|신구|임현식|윤덕용,씨네그루(주)키다리이엔티,12세이상관람가,41785,43647,44566,45191,47918
20178230,커뮤터,104,2017,20180124,장편,미국|영국,액션,자움 콜렛 세라,리암 니슨,메가박스중앙(주)플러스엠,15세이상관람가,264304,281925,283322,283714,286062
20178395,12 솔져스,130,2018,20180131,장편,미국,전쟁|액션|드라마,니콜라이 퓰시,크리스 헴스워스|마이클 섀넌|마이클 페나|트레반트 로즈,(주)제이앤씨미디어그룹,15세이상관람가,165858,216198,222191,222537,223740
20178469,올 더 머니,132,2017,20180201,장편,미국,스릴러|범죄|드라마|미스터리,리들리 스콧,미셀 윌리엄스|크리스토퍼 플러머|마크 월버그,판씨네마(주),15세이상관람가,51098,64923,68316,69506,70310
20189901,더 포리너,113,2017,20180207,장편,중국|영국,스릴러|액션,마틴 캠벨,성룡|피어스 브로스넌,(주)더블앤조이픽쳐스|TCO(주)더콘텐츠온,15세이상관람가,38533,38971,39232,40405,41574
20179205,조선명탐정: 흡혈괴마의 비밀,119,2017,20180208,장편,한국,코미디|사극|어드벤처,김석윤,김명민|오달수|김지원,(주)쇼박스,12세이상관람가,1362268,2239891,2436078,2443038,2444136
20178672,패딩턴 2,103,2017,20180208,장편,영국|프랑스,드라마|코미디,폴 킹,엄상현,(주)이수C&E,전체관람가,176792,255832,320132,333067,339014
20170561,블랙 팬서,134,2018,20180214,장편,미국,SF|액션|드라마,라이언 쿠글러,채드윅 보스만|마이클 B. 조던|루피타 뇽오,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,3660109,4789420,5258930,5357312,5399327
20168250,골든슬럼버,108,2017,20180214,장편,한국,드라마|범죄,노동석,강동원|김의성|한효주|김성균|김대명,씨제이이앤엠(주),15세이상관람가,1135880,1373457,1384123,1385527,1387508
20180542,50가지 그림자: 해방,105,2018,20180221,장편,미국,스릴러|드라마|멜로/로맨스,제임스 폴리,다코타 존슨|제이미 도넌,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,155196,200435,212109,215177,217785
20173436,셰이프 오브 워터: 사랑의 모양,123,2017,20180222,장편,미국,판타지|어드벤처,기예르모 델 토로,샐리 호킨스|마이클 섀넌|리차드 젠킨스|더그 존스,이십세기폭스코리아(주),청소년관람불가,265410,373586,452615,486971,507412
20177946,월요일이 사라졌다,123,2017,20180222,장편,벨기에|영국|미국|프랑스,범죄|액션|어드벤처,토미 위르콜라,누미 라파스,(주)스마일이엔티,15세이상관람가,574831,819141,886521,901878,903213
20170841,리틀 포레스트,103,2018,20180228,장편,한국,드라마,임순례,김태리|류준열|문소리|진기주,메가박스중앙(주)플러스엠,전체관람가,825331,1206662,1395790,1485529,1507596
20150969,궁합,109,2015,20180228,장편,한국,드라마|코미디,홍창표,심은경|이승기,씨제이이앤엠(주),12세이상관람가,1078050,1304717,1335017,1338964,1340117
20189861,더 포스트,116,2017,20180228,장편,미국,스릴러|드라마,스티븐 스필버그,메릴 스트립|톰 행크스,CGV아트하우스,12세이상관람가,94371,117422,128034,133584,140473
20189663,게이트,91,2017,20180228,장편,한국,코미디|범죄,신재호,정려원|임창정|정상훈|이경영|이문식,(주)제이앤씨미디어그룹,15세이상관람가,88847,98898,100357,100974,101381
20179731,나미야 잡화점의 기적,129,2017,20180228,장편,일본,드라마|판타지,히로키 류이치,야마다 료스케|니시다 토시유키|무라카미 니지로|칸이치로,(주)이수C&E,전체관람가,173513,188846,191285,191950,192878
20178781,사라진 밤,101,2017,20180307,장편,한국,스릴러,이창희,김상경|김강우|김희애,씨네그루(주)키다리이엔티,15세이상관람가,817775,1179632,1310959,1315231,1315726
20176070,플로리다 프로젝트,111,2017,20180307,장편,미국,드라마,션 베이커,윌렘 데포|브루클린 프린스|브리아 비나이트,오드,15세이상관람가,50720,67981,79689,85850,95467
20170669,지금 만나러 갑니다,131,2017,20180314,장편,한국,멜로/로맨스,이장훈,소지섭|손예진,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,1163246,2027893,2403593,2560620,2602273
20180302,허리케인 하이스트,102,2017,20180314,장편,미국,범죄|액션,롭 코헨,토비 켑벨|매기 그레이스|라이언 콴튼|랄프 이네슨,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,190639,213449,214010,214255,214949
20178449,쓰리 빌보드,115,2017,20180315,장편,미국,드라마|코미디|범죄,마틴 맥도나,프란시스 맥도맨드,이십세기폭스코리아(주),15세이상관람가,57856,84019,92000,94423,97480
20174603,퍼시픽 림: 업라이징,110,2018,20180321,장편,미국,SF|액션|어드벤처,스티븐 S. 드나이트,존 보예가|스콧 이스트우드,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,970074,1068265,1075063,1076107,1077235
20173962,소공녀,106,2017,20180322,장편,한국,드라마|멜로/로맨스,전고운,이솜|안재홍,CGV아트하우스,15세이상관람가,34651,46702,52194,55097,59685
20181366,미니특공대X,67,2018,20180322,장편,한국,애니메이션,이영준,엄상현|전태열|이소영|신용우,(주)삼지애니메이션,전체관람가,57946,84993,96225,98558,100164
20178522,콜 미 바이 유어 네임,131,2017,20180322,장편,미국|이탈리아|프랑스|브라질,멜로/로맨스|드라마,루카 구아다니노,티모시 샬라메|아미 해머,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,청소년관람불가,99300,141862,164110,174661,199589
20154908,7년의 밤,123,2018,20180328,장편,한국,드라마|스릴러,추창민,장동건|류승룡|송새벽|고경표,씨제이이앤엠(주),15세이상관람가,483905,521564,524945,527796,528007
20171122,레디 플레이어 원,139,2018,20180328,장편,미국,어드벤처|액션|SF,스티븐 스필버그,마크 라이런스|사이먼 페그|올리비아 쿡|타이 쉐리던|벤 멘델존|T.J. 밀러,워너브러더스 코리아(주),12세이상관람가,1192215,1851232,2112200,2243249,2254430
20180804,곤지암,94,2017,20180328,장편,한국,스릴러|공포(호러),정범식,위하준|박지현|오아연|문예원|박성훈|이승욱|유제윤,(주)쇼박스,15세이상관람가,1656508,2376836,2604270,2672474,2676427
20181621,막달라 마리아: 부활의 증인,119,2018,20180328,장편,영국,드라마,가스 데이비스,루니 마라|호아킨 피닉스,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,21084,27654,29653,30269,30833
20178424,레이디 버드,94,2017,20180404,장편,미국,드라마|코미디,그레타 거윅,시얼샤 로넌,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,65581,81617,90014,92921,102031
20153447,바람 바람 바람,100,2017,20180405,장편,한국,코미디,이병헌,이성민|신하균|송지효|이엘,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,823783,1088277,1188334,1193889,1194229
20181561,덕구,91,2017,20180405,장편,한국,드라마,방수인,이순재|정지훈,메가박스중앙(주)플러스엠,전체관람가,196120,268552,302396,307961,316241
20182021,번개맨과 신비의 섬,69,2017,20180405,장편,한국,뮤지컬|가족,김지열,서홍석|홍민아|유수호,(주)디스테이션|힘컨텐츠(주),전체관람가,39037,54591,59094,60181,60561
20182922,문호 스트레이독스 [데드 애플],90,2018,20180405,장편,일본,액션|애니메이션|판타지,이가라시 타쿠야,우에무라 유토|미야노 마모루|오노 켄쇼|타니야마 키쇼,(주)애니플러스,12세이상관람가,15362,19355,22133,24750,29740
20176917,램페이지,107,2018,20180412,장편,미국,액션,브래드 페이튼,드웨인 존슨|제프리 딘 모건|조 맹가니엘로,워너브러더스 코리아(주),12세이상관람가,895658,1349578,1382256,1385238,1385511
20182352,"그날, 바다",110,2018,20180412,장편,한국,다큐멘터리,김지영,정우성,(주)엣나인필름,15세이상관람가,276590,438102,503421,529287,540647
20181788,콰이어트 플레이스,90,2018,20180412,장편,미국,드라마|공포(호러)|스릴러,존 크랜신스키,에밀리 블런트|존 크래신스키,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,351730,490995,508878,519971,526073
20182221,스파키,91,2016,20180412,장편,한국,코미디|애니메이션|어드벤처,애론 우들리|아론 우들리,제이스 노먼,예지림엔터테인먼트,전체관람가,28970,34205,35188,35239,35436
20177266,나를 기억해,101,2018,20180419,장편,한국,스릴러|미스터리|범죄,이한욱,이유영|김희원,씨네그루(주)키다리이엔티,청소년관람불가,135644,139274,140268,140303,141222
20181603,무문관,96,2018,20180419,장편,한국,다큐멘터리,박대원,0,영화사 마농(주),전체관람가,8724,12401,15216,17113,21808
20182494,몬태나,131,2017,20180419,장편,미국,드라마,스콧 쿠퍼,크리스찬 베일|로자먼드 파이크|웨스 스투디|벤 포스터,판씨네마(주),15세이상관람가,26773,28205,28868,29245,29354
20177962,당신의 부탁,107,2018,20180419,장편,한국,드라마,이동은,임수정|윤찬영,CGV아트하우스,15세이상관람가,21820,25108,25532,25669,25920
20177478,어벤져스: 인피니티 워,149,2018,20180425,장편,미국,SF|액션|어드벤처|판타지,조 루소|안소니 루소,로버트 다우니 주니어|조슈 브롤린|마크 러팔로|톰 히들스턴|크리스 에반스|크리스 헴스워스|제레미 레너|스칼렛 요한슨,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,6254573,9249573,10344900,10891687,11212710
20182561,당갈,160,2016,20180425,장편,인도,드라마|액션,니테쉬 티와리,아미르 칸|파티마 사나 셰이크|산야 말호트라,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,50770,68151,90801,100977,109980
20176101,클레어의 카메라,68,2016,20180425,장편,한국,드라마,홍상수,이자벨 위페르|김민희|장미희|정진영,(주)영화제작전원사 |(주)콘텐츠판다|무브먼트,15세이상관람가,6570,8336,8864,9147,9439
20189783,챔피언,108,2017,20180501,장편,한국,드라마,김용완,마동석|권율|한예리,워너브러더스 코리아(주),12세이상관람가,890944,1096163,1122429,1126826,1128774
20182385,매직빈,72,2017,20180503,장편,중국,애니메이션,조이 주,장병관|황창영|민아,(주)영화사 빅,전체관람가,49380,54415,54629,55013,57004
20176067,"부르고뉴, 와인에서 찾은 인생",113,2017,20180503,장편,프랑스,드라마,세드릭 클래피쉬,피오 마르마이|아나 지라르도|프랑수와 시빌,(주)티캐스트,15세이상관람가,16780,31865,44253,48710,54186
20182989,커다랗고 커다랗고 커다란 배,77,2017,20180503,장편,덴마크,애니메이션,요르겐 레르담|필립 립스키,이소은|이제인|윤세웅|이규창|김현수,예지림엔터테인먼트,전체관람가,67659,91344,93833,94427,95459
20182984,얼리맨,88,2018,20180503,장편,영국,애니메이션,닉 파크,에디 레드메인|톰 히들스턴|메이지 윌리엄스,(주)이수C&E,전체관람가,96648,117903,120142,120896,122359
20176069,원더스트럭,115,2017,20180503,장편,미국,드라마,토드 헤인즈,줄리안 무어|오크스 페글리|미셀 윌리엄스|밀리센트 시먼즈,CGV아트하우스,전체관람가,19722,24298,25777,26317,26921
20177005,레슬러,109,2018,20180509,장편,한국,코미디|드라마,김대웅,유해진|김민재|이성경,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,627730,755672,768124,769166,771141
20183083,중2병이라도 사랑이 하고 싶어! 테이크 온 미,99,2018,20180510,장편,일본,애니메이션,이시하라 타츠야,후쿠야마 쥰|우치다 마아야,와이드 릴리즈(주),12세이상관람가,16874,21910,24219,25828,26612
20183084,피터 래빗,94,2018,20180516,장편,호주|미국|영국,가족|애니메이션,윌 글럭,제임스 코든|도널 글리슨|로즈 번|샘 닐|신용우|엄상현|우정신|김무규,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,233386,316658,375181,383676,388300
20182046,"안녕, 나의 소녀",104,2017,20180516,장편,대만,멜로/로맨스,사준의,류이호|송운화,오드,12세이상관람가,75712,97867,109135,111037,111794
20176848,데드풀 2,117,2018,20180516,장편,미국,SF|액션|어드벤처|코미디,데이빗 레이치,라이언 레이놀즈|프레드 세비지|조슈 브롤린|재지 비츠|모레나 바카린|줄리안 데니슨,이십세기폭스코리아(주),청소년관람불가,2664302,3344388,3706224,3770874,3784602
20173202,버닝,147,2018,20180517,장편,한국,미스터리,이창동,유아인|스티븐 연|전종서,CGV아트하우스,청소년관람불가,399975,484119,516302,525432,528435
20183381,5.18 힌츠페터 스토리,94,2018,20180517,장편,한국,다큐멘터리,장영주,위르겐 힌츠페터|조성하,(주)드림팩트엔터테인먼트,12세이상관람가,9666,10123,10255,10296,10715
20179383,독전,123,2017,20180522,장편,한국,액션|범죄,이해영,조진웅|류준열|김성령|박해준|차승원|김주혁,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,2107388,3804534,4619679,4860332,5063844
20183801,트루스 오어 데어,99,2018,20180522,장편,미국,스릴러|공포(호러),제프 와드로,루시 헤일|타일러 포시,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,207840,302245,309899,310320,310956
20183384,서산개척단,76,2018,20180524,장편,한국,다큐멘터리,정승현|이조훈,정영철|하용복|윤기숙|정화자|이상범|손연복,(주)인디플러그,12세이상관람가,4177,4798,5061,5206,5260
20184132,"세라비, 이것이 인생!",115,2017,20180530,장편,프랑스,코미디,에릭 토레다노|올리비에르 나카체,장 피에르 바크리|질 를르슈|수잔 클레망|장 폴 루브,(주)디스테이션,전체관람가,17365,20382,21639,22268,23193
20176053,"스탠바이, 웬디",93,2017,20180530,장편,미국,드라마,벤 루윈,다코타 패닝|토니 콜레트,판씨네마(주),전체관람가,39832,44802,46137,46462,47472
20180943,꼬마영웅 바비,71,2016,20180530,장편,중국,코미디|애니메이션|어드벤처,지안밍 후앙,이인석|김주호|김명준|김민성|최낙윤|안현서,와이드 릴리즈(주),전체관람가,17143,18070,18369,18485,18509
20185081,아이 필 프리티,109,2018,20180606,장편,미국,코미디,아비 콘,에이미 슈머|미셀 윌리엄스,(주)홈초이스,15세이상관람가,147109,191903,222975,235078,241295
20179086,쥬라기 월드: 폴른 킹덤,127,2018,20180606,장편,미국,SF|액션|어드벤처,후안 안토니오 바요나,크리스 프랫|브라이스 달라스 하워드,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,3999886,4901109,5395800,5621555,5661128
20135305,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,90,2018,20180606,장편,일본,애니메이션,유야마 쿠니히코,임채헌|이선호|정미숙|변영희|마츠모토 리카|오오타니 이쿠에|토요구치 메구미|우에다 유지,(주)이수C&E,전체관람가,155048,174624,180421,182968,183421
20184261,벅스 프렌즈,75,2018,20180606,장편,중국,애니메이션,딩 스,김소희|윤세웅|석승훈,(주)스톰픽쳐스코리아,전체관람가,30713,34602,36082,36609,36905
20184782,호비와 매직 아일랜드,60,2018,20180606,장편,일본,애니메이션,히로 타카시마|카와마타 히로시,미나미 오미|타카하시 미키,(주)머스트씨무비릴리징컴퍼니,전체관람가,11149,13486,15119,15865,16914
20184801,유전,127,2017,20180607,장편,미국,공포(호러),아리 애스터,토니 콜레트|알렉스 울프|밀리 샤피로,(주)팝엔터테인먼트,15세이상관람가,130356,158493,172283,176345,178686
20184903,오션스8,110,2018,20180613,장편,미국,범죄|액션,게리 로스,산드라 블록|케이트 블란쳇|앤 해서웨이|민디 캘링|사라 폴슨|아콰피나|리한나|헬레나 본햄 카터,워너브러더스 코리아(주),12세이상관람가,757549,1163789,1316137,1331862,1335829
20178161,탐정: 리턴즈,116,2018,20180613,장편,한국,범죄|코미디,이언희,권상우|성동일|이광수,씨제이이앤엠(주),15세이상관람가,1304215,2342325,2948105,3098463,3152895
20184512,토니스토리2: 고철왕국의 친구들,81,2017,20180613,장편,독일,어드벤처|애니메이션|코미디,마커스 하먼|토마스 보덴스타인,신정훈|이민형|오은수|송영인|크리스토프 마리아 허브스트|옐라 하세,(주)박수엔터테인먼트,전체관람가,13479,15292,15881,16395,16685
20184699,바르다가 사랑한 얼굴들,93,2017,20180614,장편,프랑스,다큐멘터리,제이알|아녜스 바르다,아녜스 바르다|제이알|미미,(주)영화사 진진,전체관람가,9285,15017,19720,22541,31361
20184762,류이치 사카모토: 코다,101,2017,20180614,장편,일본,다큐멘터리,스티븐 쉬블,사카모토 류이치,주식회사 씨네룩스,전체관람가,7549,10209,11596,12428,14331
20184689,아일라,123,2017,20180621,장편,터키,전쟁|드라마,칸 울카이,이스마일 하지오글루|김설,(주)영화사 빅,15세이상관람가,34014,39404,41546,42355,43742
20184845,미드나잇 선,91,2018,20180621,장편,미국,멜로/로맨스,스콧 스피어,벨라 손|패트릭 슈왈제네거,씨네그루(주)키다리이엔티,12세이상관람가,125069,196098,239142,279589,326086
20182001,개들의 섬,101,2018,20180621,장편,미국,다큐멘터리|코미디|애니메이션,웨스 앤더슨,브라이언 크랜스턴|에드워드 노튼|빌 머레이|제프 골드블럼|리브 슈라이버|스칼렛 요한슨|틸다 스윈튼|프란시스 맥도맨드,이십세기폭스코리아(주),12세이상관람가,20446,27527,30403,31726,33229
20185341,마녀,125,2018,20180627,장편,한국,액션|미스터리,박훈정,김다미|조민수|박희순|최우식,워너브러더스 코리아(주),15세이상관람가,1272257,2028560,2632397,3115541,3189091
20172469,허스토리,120,2017,20180627,장편,한국,드라마,민규동,김희애|김해숙,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,246998,297509,317714,327541,337424
20185001,빅샤크: 매직체인지,73,2015,20180627,장편,중국,애니메이션,헤 질리,홍후백|이제인|장병관|김사라|김한나|윤세웅|김경희|이슬,와이드 릴리즈(주),전체관람가,67024,102692,127628,135274,138764
20184721,시카리오: 데이 오브 솔다도,122,2018,20180627,장편,미국,드라마|액션|범죄,스테파노 솔리마,조슈 브롤린|베니치오 델 토로|이사벨라 모너|캐서린 키너,㈜코리아스크린,15세이상관람가,183750,217370,226212,227942,229542
20180522,앤트맨과 와스프,118,2018,20180704,장편,미국,SF|액션|어드벤처,페이튼 리드,폴 러드|에반젤린 릴리,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,3186536,4644036,5334244,5439554,5448134
20174369,변산,122,2017,20180704,장편,한국,드라마,이준익,박정민|김고은,메가박스중앙(주)플러스엠,15세이상관람가,358686,464827,486330,489276,490519
20181443,스카이스크래퍼,102,2018,20180711,장편,미국,스릴러|액션,로슨 마샬 터버,드웨인 존슨,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,757775,997078,1001092,1001505,1002858
20182564,"오늘 밤, 로맨스 극장에서",108,2018,20180711,장편,일본,멜로/로맨스|판타지,타케우치 히데키,아야세 하루카|사카구치 켄타로,(주)디스테이션,전체관람가,29535,35161,35568,35606,35732
20175221,킬링 디어,120,2017,20180712,장편,영국|미국,스릴러,요르고스 란티모스,콜린 파렐|니콜 키드먼|배리 케오간,오드,청소년관람불가,31297,48015,55144,57744,60520
20183361,인크레더블 2,125,2018,20180718,장편,미국,가족|애니메이션|액션|어드벤처|코미디,브래드 버드,크레이그 T. 넬슨|홀리 헌터|사라 보웰|헉 밀너|사무엘 L. 잭슨,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,1687419,2616266,2969266,3011797,3033105
20186282,이별의 아침에 약속의 꽃을 장식하자,114,2018,20180719,장편,일본,드라마|애니메이션|판타지,오카다 마리,이와미 마나카|이리노 미유,(주)미디어캐슬,12세이상관람가,32031,36493,37203,37467,37769
20186001,신은 죽지 않았다 3: 어둠 속의 빛,104,2018,20180719,장편,미국,드라마,마이클 메이슨,데이빗 A.R. 화이트|존 코빗,(주)영화사 그램|(재)CBS,12세이상관람가,55994,68379,72999,75951,92806
20181181,미션 임파서블: 폴아웃,147,2018,20180725,장편,미국,스릴러|액션,크리스토퍼 맥쿼리,톰 크루즈,롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,4394473,5852364,6309612,6472197,6584915
20185242,신비아파트: 금빛 도깨비와 비밀의 동굴,67,2018,20180725,장편,한국,어드벤처|애니메이션|판타지,김병갑,조현정|김영은|김채하|신용우,씨제이이앤엠(주),전체관람가,484967,654992,673464,677024,678091
20170942,인랑,138,2018,20180725,장편,한국,액션|SF,김지운,강동원|한효주|정우성|김무열,워너브러더스 코리아(주),15세이상관람가,869157,895153,896420,897483,899029
20186121,어느 가족,120,2018,20180726,장편,일본,드라마,고레에다 히로카즈,릴리 프랭키|안도 사쿠라|마츠오카 마유|키키 키린|죠 카이리|사사키 미유,(주)티캐스트,15세이상관람가,68148,110702,135621,149873,174424
20186202,신과함께-인과 연,141,2017,20180801,장편,한국,드라마|판타지,김용화,하정우|주지훈|김향기|마동석|김동욱,롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,7734966,10538870,11543116,11990430,12276350
20186501,극장판 헬로카봇 : 백악기 시대,84,2018,20180801,장편,한국,애니메이션,김진철|최신규,이지현,(주)넥스트엔터테인먼트월드(NEW),전체관람가,711423,824175,858423,868453,879682
20179044,더 스퀘어,151,2017,20180802,장편,덴마크|스웨덴|독일|프랑스,코미디,루벤 외스틀룬드,클라에스 방|도미닉 웨스트|엘리자베스 모스,아이 엠,15세이상관람가,9226,13217,14840,15643,16915
20181942,맘마미아!2,113,2018,20180808,장편,미국,뮤지컬,올 파커,아만다 사이프리드|릴리 제임스|메릴 스트립|피어스 브로스넌|제레미 어바인|콜린 퍼스|휴 스키너|스텔란 스카스가드|조쉬 딜란,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,1218135,1732060,2047499,2195682,2294087
20179101,공작,137,2017,20180808,장편,한국,드라마,윤종빈,황정민|이성민|조진웅|주지훈,씨제이이앤엠(주),12세이상관람가,3099344,4290465,4771482,4910341,4975517
20184802,몬스터 호텔 3,97,2018,20180808,장편,미국,판타지|애니메이션|코미디|가족,젠디 타타코브스키,아담 샌들러|셀레나 고메즈|앤디 샘버그,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,731191,947087,1031411,1058098,1072220
20187427,명탐정 코난 : 제로의 집행인,110,2018,20180808,장편,일본,애니메이션,타치카와 유즈루,타카야마 미나미|야마자키 와카나|코야마 리키야,씨제이이앤엠(주),12세이상관람가,343488,386081,394410,395852,419998
20183584,메가로돈,113,2018,20180815,장편,미국,SF|액션|공포(호러),존 터틀타웁,도미닉 페이스|캐롤라인 해리스|마이클 매드슨,워너브러더스 코리아(주),12세이상관람가,469426,524391,527036,527331,527962
20170670,목격자,111,2017,20180815,장편,한국,스릴러,조규장,이성민|김상호|진경|곽시양,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,1696718,2327346,2483483,2520845,2524720
20187641,극장판 도라에몽: 진구의 보물섬,107,2018,20180815,장편,일본,어드벤처|애니메이션|SF,이마이 카즈아키,윤아영|김정아|미즈타 와사비|오오하라 메구미,(주)이수C&E,전체관람가,153993,177354,180305,182063,183220
20187647,나를 차버린 스파이,117,2018,20180822,장편,미국,코미디|액션,수잔나 포겔,밀라 쿠니스|케이트 맥키넌,(주)누리픽쳐스,15세이상관람가,199447,246495,260925,264752,264766
20153446,너의 결혼식,110,2017,20180822,장편,한국,멜로/로맨스,이석근,박보영|김영광,메가박스중앙(주)플러스엠,12세이상관람가,1282312,2149907,2607570,2807586,2820969
20185046,서치,102,2017,20180829,장편,미국,드라마,아니쉬 차간티,존 조|데브라 메싱,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,865844,1951031,2635240,2850155,2950097
20177537,상류사회,119,2018,20180829,장편,한국,드라마,변혁,박해일|수애,롯데컬처웍스(주)롯데엔터테인먼트,청소년관람불가,611671,743264,765402,765757,768442
20189362,업그레이드,100,2018,20180906,장편,미국,액션,리 워넬,로간 마샬그린,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,141053,187015,188432,189727,190387
