movieCd,movieNm,openDt,nations,directors,actors,companys,audits,w1,w2,w3,w4,tot,hCnt,애니메이션,멜로/로맨스,액션,가족,뮤지컬,범죄,미스터리,전쟁,다큐멘터리,어드벤처,공연,코미디,드라마,서부극(웨스턴),스릴러,판타지,SF,공포(호러),사극
20177541,아메리칸 메이드,20170914,2,1353257,831890,3,3,344437,397020,399637,400163,401541,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20170607,몬스터 콜,20170914,1,1637372,179406,3,2,64059,80132,84892,86686,89560,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20173945,인비저블 게스트,20170921,1,81084,17365,1,3,65060,90253,94005,94660,95390,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
20174142,아이 캔 스피크,20170921,3,1811950,1213668,1,2,1099933,2406280,3044836,3193018,3283470,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20175222,킹스맨: 골든 서클,20170927,2,2435074,553384,3,4,3377882,4631034,4869026,4937082,4945484,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,20170927,1,207776,7816,3,1,142066,205473,211771,214241,215203,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171312,우리의 20세기,20170927,2,26998,35705,1,3,17083,27764,31317,33103,35541,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20169463,다시 태어나도 우리,20170927,3,28743,28743,1,1,12753,20696,25295,28217,38324,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20172627,리틀 프린세스 소피아 : 신비한 섬,20170928,2,53970,27134,2,1,36339,56194,59619,61425,62454,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20172742,범죄도시,20171003,3,2934325,1327696,1,4,2388597,3933787,5176405,5992694,6880546,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20165450,남한산성,20171003,3,4518433,289499,3,3,3312547,3670777,3794446,3834871,3849129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20171817,넛잡 2,20171003,3,224667,74923,3,1,313449,358568,385580,397443,411787,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20170964,딥,20171003,1,461,101726,2,1,201866,219302,227125,228774,230068,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20173092,어메이징 메리,20171004,2,1738602,348213,3,2,22604,30379,33461,33819,34777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20168282,블레이드 러너 2049,20171012,2,229391,26003,2,3,276578,310671,315264,318264,322664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20176767,"나는 내일, 어제의 너와 만난다",20171012,1,8364,6916,1,2,80357,139785,166165,172160,179709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
20173694,지오스톰,20171019,2,330871,224526,3,2,858015,1013200,1027461,1028370,1028384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20172064,마더!,20171019,2,779261,509994,3,4,40972,45642,46333,46617,46677,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
20173806,노 게임 노 라이프 -제로-,20171019,1,91262,48896,2,2,50175,66619,76670,83020,91262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20176761,잠깐만 회사 좀 관두고 올게,20171019,1,12138,21301,2,2,30068,33451,34360,34880,35529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20171024,너의 췌장을 먹고 싶어,20171025,1,51939,31848,3,2,259484,370797,423179,448741,465606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20175121,토르: 라그나로크,20171025,2,1675511,784532,2,2,2637562,3765884,4392305,4638245,4858572,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
20164481,유리정원,20171025,3,12488,222027,1,2,21155,22216,22565,22663,22752,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20175208,뷰티풀 투모로우,20171026,3,63279,662503,1,2,35873,46910,57233,60317,63279,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20174103,배저로와 친구들: 신비한 모험,20171026,1,22392,8212,2,1,20066,23807,24573,25546,26185,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
20169643,침묵,20171102,3,449428,133839,3,3,407888,488125,493191,494057,494097,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20172603,부라더,20171102,3,1382860,1681652,3,2,975154,1381374,1477840,1490050,1492903,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20173612,메소드,20171102,3,853727,60943,1,3,19200,24199,25216,26103,26651,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20173804,배드 지니어스,20171102,1,17943,4050,2,3,14769,16815,17252,17749,17941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20177342,내게 남은 사랑을,20171102,3,51038,60553,1,2,16498,20101,22906,24628,28355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20174622,해피 데스데이,20171108,2,412850,208147,3,3,671164,1127354,1345971,1378840,1382650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
20179942,러빙 빈센트,20171109,1,19145,0,2,3,82829,152514,239413,300251,409692,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20175441,채비,20171109,3,91091,926936,1,2,112318,146675,163533,171066,177439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20161681,미옥,20171109,3,242737,795058,2,4,231750,238055,238532,238567,242737,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20168754,7호실,20171115,3,117233,791121,3,3,310417,343639,346386,347636,348017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20168221,저스티스 리그,20171115,2,1118671,204023,3,2,1320719,1687925,1769615,1785920,1786386,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
20174778,하이큐!! 재능과 센스,20171115,1,55508,6732,2,2,16232,26206,33183,35284,43487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20175611,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,20171116,1,44510,11019,2,3,26463,34338,37850,40487,44033,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20165748,꾼,20171122,3,4018341,787672,2,3,2199935,3235099,3893380,4015561,4018341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20175288,피터와 모글리의 크리스마스 어드벤처,20171123,1,25419,0,2,1,22527,29340,31426,33103,34899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161762,반드시 잡는다,20171129,3,1615343,998360,3,3,351038,441605,446334,446780,446780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20178581,오리엔트 특급 살인,20171129,2,402257,143659,3,2,599806,833500,861833,862997,864757,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
20173581,기억의 밤,20171129,3,463500,1609281,1,3,743239,1249492,1382399,1386411,1387779,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20174846,뽀로로 극장판 공룡섬 대모험,20171207,3,515652,63502,3,1,380096,588234,737010,802275,827338,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20174585,메리와 마녀의 꽃,20171207,1,546967,107123,2,1,394777,516190,534575,535539,535669,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20170272,산상수훈,20171207,3,27656,21721,1,1,20982,24945,29086,40183,55033,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20170402,강철비,20171214,3,7913986,1825655,3,3,2375222,3722868,4230919,4405375,4452850,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20170443,스타워즈: 라스트 제다이,20171214,2,484925,145578,2,2,765591,935014,953840,957457,959577,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
20175481,튤립 피버,20171214,2,201276,176937,2,4,44120,50823,52757,53006,53121,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20176367,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,20171214,1,59375,48267,1,1,43047,52632,57470,58648,59375,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150976,신과함께-죄와 벌,20171220,3,5803852,578979,3,2,5696686,9966473,11974784,13110626,14411775,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20179462,위대한 쇼맨,20171220,2,1403026,321253,3,2,637730,935683,1136916,1246208,1403019,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20174965,극장판 포켓몬스터 너로 정했다!,20171221,1,264829,171955,2,1,327802,479905,505130,508490,509555,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20176049,패터슨,20171221,2,170564,50075,1,2,22002,35206,43302,49685,68008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20170590,1987,20171227,3,3209071,322784,3,3,2865772,4611798,6122808,6805864,7232387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20176947,원더,20171227,2,142094,74783,2,1,116959,161342,188976,212657,266983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20177104,페르디난드,20180103,2,581734,420360,3,1,431600,512168,527310,532426,535434,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20171909,쥬만지: 새로운 세계,20180103,2,1384268,360232,2,2,1135453,1616656,1701612,1710330,1711246,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20179985,코코,20180111,2,1262041,1069795,2,1,1237333,2072884,2770181,3144631,3513114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177602,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",20180111,1,14959,5847,3,3,26455,26867,26912,26919,27083,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20179286,하이큐!! 콘셉트의 싸움,20180111,1,55508,6732,2,2,11856,16120,18300,19513,25144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20175054,메이즈 러너: 데스 큐어,20180117,2,2447971,137907,3,2,1530639,2080969,2248120,2296810,2299732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20176104,그것만이 내 세상,20180117,3,3420199,536964,3,2,1206920,2286474,2956691,3287264,3420199,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20178228,다키스트 아워,20180117,1,179406,148948,3,2,16426,20158,23155,25240,37520,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20168161,1급기밀,20180124,3,123389,683966,1,2,200090,216751,218145,218353,218795,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20177473,비밥바룰라,20180124,3,47918,47040,2,2,41785,43647,44566,45191,47918,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20178230,커뮤터,20180124,2,275345,662701,3,3,264304,281925,283322,283714,286062,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20178395,12 솔져스,20180131,2,223740,88758,1,3,165858,216198,222191,222537,223740,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20178469,올 더 머니,20180201,2,393588,213596,2,3,51098,64923,68316,69506,70310,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
20189901,더 포리너,20180207,1,251813,280322,1,3,38533,38971,39232,40405,41574,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20179205,조선명탐정: 흡혈괴마의 비밀,20180208,3,2975625,775183,2,2,1362268,2239891,2436078,2443038,2444136,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
20178672,패딩턴 2,20180208,1,339014,161672,2,1,176792,255832,320132,333067,339014,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20170561,블랙 팬서,20180214,2,1354503,1346264,2,2,3660109,4789420,5258930,5357312,5399327,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20168250,골든슬럼버,20180214,3,280389,347860,3,3,1135880,1373457,1384123,1385527,1387508,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20180542,50가지 그림자: 해방,20180221,2,137037,95505,3,4,155196,200435,212109,215177,217785,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20173436,셰이프 오브 워터: 사랑의 모양,20180222,2,291707,98317,3,4,265410,373586,452615,486971,507412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20177946,월요일이 사라졌다,20180222,2,586352,192875,1,3,574831,819141,886521,901878,903213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20170841,리틀 포레스트,20180228,3,815279,461075,3,1,825331,1206662,1395790,1485529,1507596,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20150969,궁합,20180228,3,1340149,1258254,3,2,1078050,1304717,1335017,1338964,1340117,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20189861,더 포스트,20180228,2,752415,391194,2,2,94371,117422,128034,133584,140473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20189663,게이트,20180228,3,122666,166012,1,3,88847,98898,100357,100974,101381,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20179731,나미야 잡화점의 기적,20180228,1,1222,1445,2,1,173513,188846,191285,191950,192878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20178781,사라진 밤,20180307,3,1315735,459415,2,3,817775,1179632,1310959,1315231,1315726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20176070,플로리다 프로젝트,20180307,2,33477,57713,1,3,50720,67981,79689,85850,95467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20170669,지금 만나러 갑니다,20180314,3,177955,1466150,3,2,1163246,2027893,2403593,2560620,2602273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180302,허리케인 하이스트,20180314,2,799225,73773,3,3,190639,213449,214010,214255,214949,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20178449,쓰리 빌보드,20180315,2,51914,33210,3,3,57856,84019,92000,94423,97480,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
20174603,퍼시픽 림: 업라이징,20180321,2,1077240,400852,3,3,970074,1068265,1075063,1076107,1077235,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20173962,소공녀,20180322,3,59685,392256,2,3,34651,46702,52194,55097,59685,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20181366,미니특공대X,20180322,3,89699,91820,1,1,57946,84993,96225,98558,100164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20178522,콜 미 바이 유어 네임,20180322,2,75864,120869,2,4,99300,141862,164110,174661,199589,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20154908,7년의 밤,20180328,3,2729564,628593,3,3,483905,521564,524945,527796,528007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20171122,레디 플레이어 원,20180328,2,752415,116100,3,2,1192215,1851232,2112200,2243249,2254430,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20180804,곤지암,20180328,3,813089,447071,2,3,1656508,2376836,2604270,2672474,2676427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20181621,막달라 마리아: 부활의 증인,20180328,1,67636,398852,3,2,21084,27654,29653,30269,30833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20178424,레이디 버드,20180404,2,481045,208657,3,3,65581,81617,90014,92921,102031,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20153447,바람 바람 바람,20180405,3,6835112,567337,3,4,823783,1088277,1188334,1193889,1194229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20181561,덕구,20180405,3,316241,2188933,3,1,196120,268552,302396,307961,316241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20182021,번개맨과 신비의 섬,20180405,3,60561,27396,1,1,39037,54591,59094,60181,60561,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20182922,문호 스트레이독스 [데드 애플],20180405,1,29740,4213,1,2,15362,19355,22133,24750,29740,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20176917,램페이지,20180412,2,875509,385874,3,2,895658,1349578,1382256,1385238,1385511,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20182352,"그날, 바다",20180412,3,229240,1642536,1,3,276590,438102,503421,529287,540647,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20181788,콰이어트 플레이스,20180412,2,526073,195457,3,3,351730,490995,508878,519971,526073,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20182221,스파키,20180412,3,17727,35436,1,1,28970,34205,35188,35239,35436,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20177266,나를 기억해,20180419,3,141222,564343,2,4,135644,139274,140268,140303,141222,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
20181603,무문관,20180419,3,21808,0,1,1,8724,12401,15216,17113,21808,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20182494,몬태나,20180419,2,11873,79734,2,3,26773,28205,28868,29245,29354,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20177962,당신의 부탁,20180419,3,11984,345490,2,3,21820,25108,25532,25669,25920,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20177478,어벤져스: 인피니티 워,20180425,2,5670276,346149,2,2,6254573,9249573,10344900,10891687,11212710,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
20182561,당갈,20180425,1,109980,52897,3,2,50770,68151,90801,100977,109980,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20176101,클레어의 카메라,20180425,3,34114,545542,1,3,6570,8336,8864,9147,9439,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20189783,챔피언,20180501,3,225815,242873,3,2,890944,1096163,1122429,1126826,1128774,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20182385,매직빈,20180503,1,57009,60492,1,1,49380,54415,54629,55013,57004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20176067,"부르고뉴, 와인에서 찾은 인생",20180503,1,15967,73856,1,3,16780,31865,44253,48710,54186,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20182989,커다랗고 커다랗고 커다란 배,20180503,1,110592,10309,1,1,67659,91344,93833,94427,95459,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20182984,얼리맨,20180503,1,236904,395689,2,1,96648,117903,120142,120896,122359,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20176069,원더스트럭,20180503,2,86914,96644,2,1,19722,24298,25777,26317,26921,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20177005,레슬러,20180509,3,771159,720878,3,3,627730,755672,768124,769166,771141,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20183083,중2병이라도 사랑이 하고 싶어! 테이크 온 미,20180510,1,24622,14864,2,2,16874,21910,24219,25828,26612,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20183084,피터 래빗,20180516,2,234249,54935,2,1,233386,316658,375181,383676,388300,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20182046,"안녕, 나의 소녀",20180516,1,111794,120022,1,2,75712,97867,109135,111037,111794,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20176848,데드풀 2,20180516,2,71984,2442,3,4,2664302,3344388,3706224,3770874,3784602,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
20173202,버닝,20180517,3,393716,299762,2,4,399975,484119,516302,525432,528435,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20183381,5.18 힌츠페터 스토리,20180517,3,10715,245900,1,2,9666,10123,10255,10296,10715,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20179383,독전,20180522,3,1548164,296658,3,3,2107388,3804534,4619679,4860332,5063844,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20183801,트루스 오어 데어,20180522,2,147637,200191,3,3,207840,302245,309899,310320,310956,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20183384,서산개척단,20180524,3,3945,1051,1,2,4177,4798,5061,5206,5260,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20184132,"세라비, 이것이 인생!",20180530,1,438210,1715,1,1,17365,20382,21639,22268,23193,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20176053,"스탠바이, 웬디",20180530,2,29951,77906,2,1,39832,44802,46137,46462,47472,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20180943,꼬마영웅 바비,20180530,1,18512,12538,2,1,17143,18070,18369,18485,18509,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20185081,아이 필 프리티,20180606,2,241295,239065,1,3,147109,191903,222975,235078,241295,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20179086,쥬라기 월드: 폴른 킹덤,20180606,2,1637372,871214,3,2,3999886,4901109,5395800,5621555,5661128,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20135305,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,20180606,1,264829,37225,2,1,155048,174624,180421,182968,183421,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20184261,벅스 프렌즈,20180606,1,36905,27705,1,1,30713,34602,36082,36609,36905,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20184782,호비와 매직 아일랜드,20180606,1,12685,11787,1,1,11149,13486,15119,15865,16914,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20184801,유전,20180607,2,118278,68207,2,3,130356,158493,172283,176345,178686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20184903,오션스8,20180613,2,489112,62395,3,2,757549,1163789,1316137,1331862,1335829,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20178161,탐정: 리턴즈,20180613,3,1158948,534135,3,3,1304215,2342325,2948105,3098463,3152895,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20184512,토니스토리2: 고철왕국의 친구들,20180613,1,19213,9206,2,1,13479,15292,15881,16395,16685,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20184699,바르다가 사랑한 얼굴들,20180614,1,834050,28880,1,1,9285,15017,19720,22541,31361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20184762,류이치 사카모토: 코다,20180614,1,14331,1355709,1,1,7549,10209,11596,12428,14331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20184689,아일라,20180621,1,43742,32806,1,3,34014,39404,41546,42355,43742,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20184845,미드나잇 선,20180621,2,427268,122572,2,2,125069,196098,239142,279589,326086,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20182001,개들의 섬,20180621,2,185616,25554,3,2,20446,27527,30403,31726,33229,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
20185341,마녀,20180627,3,2210839,920844,3,3,1272257,2028560,2632397,3115541,3189091,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20172469,허스토리,20180627,3,877180,1207707,3,2,246998,297509,317714,327541,337424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20185001,빅샤크: 매직체인지,20180627,1,96194,10132,2,1,67024,102692,127628,135274,138764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20184721,시카리오: 데이 오브 솔다도,20180627,2,117175,122692,1,3,183750,217370,226212,227942,229542,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20180522,앤트맨과 와스프,20180704,2,3129240,2875953,2,2,3186536,4644036,5334244,5439554,5448134,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20174369,변산,20180704,3,2591738,707809,3,3,358686,464827,486330,489276,490519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20181443,스카이스크래퍼,20180711,2,505379,1284450,3,2,757775,997078,1001092,1001505,1002858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20182564,"오늘 밤, 로맨스 극장에서",20180711,1,39650,25363,1,1,29535,35161,35568,35606,35732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20175221,킬링 디어,20180712,2,71395,69431,1,4,31297,48015,55144,57744,60520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20183361,인크레더블 2,20180718,2,2344823,335029,2,1,1687419,2616266,2969266,3011797,3033105,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20186282,이별의 아침에 약속의 꽃을 장식하자,20180719,1,37764,50204,1,2,32031,36493,37203,37467,37769,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20186001,신은 죽지 않았다 3: 어둠 속의 빛,20180719,2,92806,34815,1,2,55994,68379,72999,75951,92806,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20181181,미션 임파서블: 폴아웃,20180725,2,4441243,1856542,1,3,4394473,5852364,6309612,6472197,6584915,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20185242,신비아파트: 금빛 도깨비와 비밀의 동굴,20180725,3,678091,119516,3,1,484967,654992,673464,677024,678091,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
